"PID","type","value","weight","val_num"
714962,"uspractice","goodwill",10,9
714962,"uspractice","protection",10,10
903277,"uspaper","freedom of speech",30,1
903277,"uspaper","freedom of choice",17,2
903277,"uspaper","representation in government",29,3
903277,"uspaper","freedom of religion",20,4
903277,"uspaper","right to bear arms",4,5
903277,"uspractice","freedom of choice",30,6
903277,"uspractice","freedom of speech",19,7
903277,"uspractice","equality",10,8
903277,"uspractice","representation in government",28,9
903277,"uspractice","safety and security",13,10
967609,"uspaper","representative democracy",50,1
967609,"uspaper","freedom from religion",15,2
967609,"uspaper","freedom of speech",10,3
967609,"uspaper","due process under the law",10,4
967609,"uspaper","freedom of ownership of property which is protected from government seizure",15,5
967609,"uspractice","world bully",20,6
967609,"uspractice","interference and destabilization of foreign governments",20,7
967609,"uspractice","contributing the lion's share of negative impact on climate change",20,8
967609,"uspractice","conspicuous consumption",20,9
967609,"uspractice","excessive nationalism",20,10
744385,"uspaper","freedom",30,1
744385,"uspaper","democracy",30,2
744385,"uspaper","patriotism",30,3
744385,"uspaper","care",5,4
744385,"uspaper","fairness",5,5
744385,"uspractice","freedom",5,6
744385,"uspractice","idiocy",50,7
744385,"uspractice","favoring of minorities",15,8
744385,"uspractice","ignores its own people",15,9
744385,"uspractice","selfish",15,10
843776,"uspaper","justice",32,1
843776,"uspaper","freedom",41,2
843776,"uspaper","equality",0,3
843776,"uspaper","effective government",0,4
843776,"uspaper","democratic government",27,5
843776,"uspractice","money",20,6
843776,"uspractice","independance",20,7
843776,"uspractice","control",20,8
843776,"uspractice","republican government",20,9
843776,"uspractice","old views",20,10
398442,"uspaper","freedom",20,1
398442,"uspaper","liberty",20,2
398442,"uspaper","self expression",20,3
398442,"uspaper","federalism",20,4
398442,"uspaper","individual rights",20,5
398442,"uspractice","equality",15,6
398442,"uspractice","feelings",15,7
398442,"uspractice","safe spaces",15,8
398442,"uspractice","protection",15,9
398442,"uspractice","big government",40,10
157949,"uspaper","liberty",35,1
157949,"uspaper","justice",25,2
157949,"uspaper","freedom",25,3
157949,"uspaper","wealth",9,4
157949,"uspaper","happiness",6,5
157949,"uspractice","freedom",12,6
157949,"uspractice","happiness",17,7
157949,"uspractice","justice",15,8
157949,"uspractice","acceptance",37,9
157949,"uspractice","wealth",19,10
450318,"uspaper","economic freedom",40,1
450318,"uspaper","rule of law",25,2
450318,"uspaper","equality",20,3
450318,"uspaper","integrity",5,4
450318,"uspaper","democracy",10,5
450318,"uspractice","freedom",30,6
450318,"uspractice","unity",30,7
450318,"uspractice","liberty",10,8
450318,"uspractice","opportunity",20,9
450318,"uspractice","diversity",10,10
180116,"uspaper","free speech",30,1
180116,"uspaper","keep bear arms",30,2
180116,"uspaper","due process",15,3
180116,"uspaper","jury trial",20,4
180116,"uspaper","no search seizure",5,5
180116,"uspractice","free speech",35,6
180116,"uspractice","keep bear arms",35,7
180116,"uspractice","pursuit of happiness",5,8
180116,"uspractice","individual liberty",10,9
180116,"uspractice","freedom",15,10
623032,"uspaper","independence",40,1
623032,"uspaper","rights",31,2
623032,"uspaper","right to happiness",2,3
623032,"uspaper","democracy",7,4
623032,"uspaper","republic",20,5
623032,"uspractice","business",13,6
623032,"uspractice","capitalism",23,7
623032,"uspractice","power",39,8
623032,"uspractice","military",15,9
623032,"uspractice","money",10,10
756775,"uspaper","bravery",10,1
756775,"uspaper","religious freedom",6,2
756775,"uspaper","right to bear arms",27,3
756775,"uspaper","right to speak out",33,4
756775,"uspaper","equality",24,5
756775,"uspractice","freedom",51,6
756775,"uspractice","work ethic",12,7
756775,"uspractice","equality",4,8
756775,"uspractice","support for all",6,9
756775,"uspractice","opportunity",27,10
296872,"uspaper","democracy",20,1
296872,"uspaper","equality",20,2
296872,"uspaper","liberty",20,3
296872,"uspaper","diversity",20,4
296872,"uspaper","unity",20,5
296872,"uspractice","democracy",30,6
296872,"uspractice","equality",20,7
296872,"uspractice","liberty",20,8
296872,"uspractice","diversity",20,9
296872,"uspractice","unity",10,10
936620,"uspaper","freedom",20,1
936620,"uspaper","family values",20,2
936620,"uspaper","land of opportunity",20,3
936620,"uspaper","non discrimination",20,4
936620,"uspaper","freedom of expression",20,5
936620,"uspractice","liberty for all",20,6
936620,"uspractice","freedom",20,7
936620,"uspractice","equal opportunities",20,8
936620,"uspractice","non discrimination",20,9
936620,"uspractice","peace",20,10
761200,"uspaper","good",20,1
761200,"uspaper","good",20,2
761200,"uspaper","good",20,3
761200,"uspaper","great",20,4
761200,"uspaper","good",20,5
761200,"uspractice","independence",20,6
761200,"uspractice","freedom",20,7
761200,"uspractice","freedom of speech",20,8
761200,"uspractice","bare arms",20,9
761200,"uspractice","freedom of religion",20,10
345531,"uspaper","free speech",13,1
345531,"uspaper","freedom of religion",7,2
345531,"uspaper","representative government",43,3
345531,"uspaper","checks and balances",26,4
345531,"uspaper","one man one vote",11,5
345531,"uspractice","representative government",70,6
345531,"uspractice","equality",8,7
345531,"uspractice","fairness",13,8
345531,"uspractice","freedom",7,9
345531,"uspractice","opportunity",2,10
719679,"uspaper","territory",19,1
719679,"uspaper","population",20,2
719679,"uspaper","authority",12,3
719679,"uspaper","recognition",25,4
719679,"uspaper","unity",24,5
719679,"uspractice","unity",21,6
719679,"uspractice","equality",13,7
719679,"uspractice","liberty",17,8
719679,"uspractice","diversity",26,9
719679,"uspractice","self government",23,10
202937,"uspaper","freedom",10,1
202937,"uspaper","liberty",10,2
202937,"uspaper","equality",10,3
202937,"uspaper","power",35,4
202937,"uspaper","control",35,5
202937,"uspractice","freedom",15,6
202937,"uspractice","wealth",25,7
202937,"uspractice","control",25,8
202937,"uspractice","power",25,9
202937,"uspractice","inclusion",10,10
814270,"uspaper","freedom",20,1
814270,"uspaper","independence",20,2
814270,"uspaper","self determination",20,3
814270,"uspaper","law",20,4
814270,"uspaper","liberty",20,5
814270,"uspractice","freedom",50,6
814270,"uspractice","power",20,7
814270,"uspractice","money",15,8
814270,"uspractice","patriot",5,9
814270,"uspractice","themselves",10,10
529260,"uspaper","liberty",21,1
529260,"uspaper","justice",21,2
529260,"uspaper","equality",14,3
529260,"uspaper","democracy",21,4
529260,"uspaper","rule of law",23,5
529260,"uspractice","freedom",23,6
529260,"uspractice","equality",22,7
529260,"uspractice","opportunity",18,8
529260,"uspractice","democracy",18,9
529260,"uspractice","individualism",19,10
100177,"uspaper","freedom of religion",20,1
100177,"uspaper","power of the people",30,2
100177,"uspaper","free speech",30,3
100177,"uspaper","human advancement",10,4
100177,"uspaper","individualism",10,5
100177,"uspractice","freedom of religion",30,6
100177,"uspractice","corporatism",25,7
100177,"uspractice","equality",20,8
100177,"uspractice","innovation",20,9
100177,"uspractice","aid",5,10
616198,"uspaper","freedom",30,1
616198,"uspaper","opportunity",24,2
616198,"uspaper","equality",21,3
616198,"uspaper","safety",18,4
616198,"uspaper","country",7,5
616198,"uspractice","equality",19,6
616198,"uspractice","prosperity",30,7
616198,"uspractice","fairness",8,8
616198,"uspractice","protection",19,9
616198,"uspractice","opportuniy",24,10
730250,"uspaper","all men are created equal",25,1
730250,"uspaper","pursuit of happiness",15,2
730250,"uspaper","freedom",25,3
730250,"uspaper","opportunity for all",10,4
730250,"uspaper","democracy",25,5
730250,"uspractice","democracy",20,6
730250,"uspractice","freedom",20,7
730250,"uspractice","opportunity",20,8
730250,"uspractice","fairness",20,9
730250,"uspractice","equality",20,10
278936,"uspaper","freedom of speech",14,1
278936,"uspaper","freedom of religion",10,2
278936,"uspaper","freedom",46,3
278936,"uspaper","free from tirany",16,4
278936,"uspaper","free will",14,5
278936,"uspractice","rich get richer",4,6
278936,"uspractice","keep people down",3,7
278936,"uspractice","freedom of speech",3,8
278936,"uspractice","1%",40,9
278936,"uspractice","votes",50,10
156991,"uspaper","freedom",30,1
156991,"uspaper","respect",13,2
156991,"uspaper","independence",34,3
156991,"uspaper","community",12,4
156991,"uspaper","safe",11,5
156991,"uspractice","independence",10,6
156991,"uspractice","imperialism",30,7
156991,"uspractice","freedom",10,8
156991,"uspractice","justice",15,9
156991,"uspractice","capitalistic",35,10
705157,"uspaper","freedom",20,1
705157,"uspaper","privacy",20,2
705157,"uspaper","justice",20,3
705157,"uspaper","individualism",20,4
705157,"uspaper","captialism",20,5
705157,"uspractice","justice",20,6
705157,"uspractice","freedom",30,7
705157,"uspractice","individuality",10,8
705157,"uspractice","capitalism",30,9
705157,"uspractice","empathy",10,10
837219,"uspaper","equality",10,1
837219,"uspaper","rights of citizens",30,2
837219,"uspaper","freedom of speech",20,3
837219,"uspaper","freedom of religion",20,4
837219,"uspaper","due process",20,5
837219,"uspractice","freedom of speech",20,6
837219,"uspractice","freedom of religion",20,7
837219,"uspractice","voter rights",20,8
837219,"uspractice","due process",20,9
837219,"uspractice","fundamental rights",20,10
259444,"uspaper","democracy",35,1
259444,"uspaper","equality",20,2
259444,"uspaper","justice",20,3
259444,"uspaper","free market economy",10,4
259444,"uspaper","rule of law",15,5
259444,"uspractice","democracy",30,6
259444,"uspractice","innovation",20,7
259444,"uspractice","freedom",15,8
259444,"uspractice","human rights",25,9
259444,"uspractice","liberty",10,10
184463,"uspaper","equality",19,1
184463,"uspaper","achievement oriented",27,2
184463,"uspaper","individualism",14,3
184463,"uspaper","science",16,4
184463,"uspaper","technology",24,5
184463,"uspractice","a democratic country",22,6
184463,"uspractice","freedom of speech",26,7
184463,"uspractice","right to bear arms",13,8
184463,"uspractice","complete racial justice",17,9
184463,"uspractice","laws for everyone",22,10
856933,"uspaper","freedom",20,1
856933,"uspaper","equality",20,2
856933,"uspaper","democracy",20,3
856933,"uspaper","opportunity",20,4
856933,"uspaper","diversity",20,5
856933,"uspractice","freedom",25,6
856933,"uspractice","liberty",20,7
856933,"uspractice","justice",20,8
856933,"uspractice","opportunity",20,9
856933,"uspractice","equality",15,10
778957,"uspaper","equality",20,1
778957,"uspaper","justice",20,2
778957,"uspaper","democracy",20,3
778957,"uspaper","freedom",19,4
778957,"uspaper","individualism",21,5
778957,"uspractice","human rights",0,6
778957,"uspractice","equal opportunity",20,7
778957,"uspractice","race relations",0,8
778957,"uspractice","freedom of speech",80,9
778957,"uspractice","freedom of religion",0,10
751754,"uspaper","liberty",25,1
751754,"uspaper","self-determination",25,2
751754,"uspaper","inalienable rights",25,3
751754,"uspaper","the pursuit of happiness",15,4
751754,"uspaper","market capitalism",10,5
751754,"uspractice","commerce",50,6
751754,"uspractice","bloated federal spending",0,7
751754,"uspractice","crony capitalism",0,8
751754,"uspractice","competition",50,9
751754,"uspractice","gaslighting",0,10
479690,"uspaper","freedom",20,1
479690,"uspaper","government by the people",20,2
479690,"uspaper","fairness",20,3
479690,"uspaper","balanced power between the branches of government",20,4
479690,"uspaper","protect the united states",20,5
479690,"uspractice","freedom",20,6
479690,"uspractice","government by the people",20,7
479690,"uspractice","fairness",20,8
479690,"uspractice","balanced power of government branches",20,9
479690,"uspractice","protect the united states",20,10
730012,"uspaper","freedom",41,1
730012,"uspaper","integrity",17,2
730012,"uspaper","honesty",22,3
730012,"uspaper","fair",6,4
730012,"uspaper","brave",14,5
730012,"uspractice","freedom",40,6
730012,"uspractice","right to vote",20,7
730012,"uspractice","working",30,8
730012,"uspractice","honesty",7,9
730012,"uspractice","options",3,10
480813,"uspaper","safety for citizens",12,1
480813,"uspaper","morality for people",3,2
480813,"uspaper","taking care of the poor",8,3
480813,"uspaper","justice",22,4
480813,"uspaper","economic decisions",55,5
480813,"uspractice","enforcing laws",28,6
480813,"uspractice","receiving equal justice",12,7
480813,"uspractice","care for the weak",8,8
480813,"uspractice","non discrimination equality",24,9
480813,"uspractice","fair economic conditions",28,10
634371,"uspaper","independence",19,1
634371,"uspaper","equality",25,2
634371,"uspaper","ingenuity",17,3
634371,"uspaper","unity",22,4
634371,"uspaper","successful",17,5
634371,"uspractice","technological progress",34,6
634371,"uspractice","business advances",37,7
634371,"uspractice","equality for all",25,8
634371,"uspractice","free speech",2,9
634371,"uspractice","limited censorship",2,10
729934,"uspaper","freedom of speech",26,1
729934,"uspaper","equality",29,2
729934,"uspaper","freedom to assemble",26,3
729934,"uspaper","arm oneself",3,4
729934,"uspaper","fair elections",16,5
729934,"uspractice","govern themselves",47,6
729934,"uspractice","capitalistic market",38,7
729934,"uspractice","world leader",7,8
729934,"uspractice","influencing other governments",2,9
729934,"uspractice","world trade",6,10
721336,"uspaper","progress",18,1
721336,"uspaper","change",17,2
721336,"uspaper","patriotism",23,3
721336,"uspaper","rights",26,4
721336,"uspaper","respect",16,5
721336,"uspractice","justice",21,6
721336,"uspractice","respect",20,7
721336,"uspractice","individuality",19,8
721336,"uspractice","creativity",12,9
721336,"uspractice","equality",28,10
689083,"uspaper","freedom",10,1
689083,"uspaper","freedom of religion",50,2
689083,"uspaper","freedom of speech",20,3
689083,"uspaper","equal opportunity",10,4
689083,"uspaper","pursuit of happiness",10,5
689083,"uspractice","freedom",10,6
689083,"uspractice","freedom of religion",50,7
689083,"uspractice","freedom of speech",20,8
689083,"uspractice","equal opportunity",10,9
689083,"uspractice","pursuit of happiness",10,10
545327,"uspaper","protection of the citizens",20,1
545327,"uspaper","ensuring protection of personal freedoms",29,2
545327,"uspaper","protection from tyranny",25,3
545327,"uspaper","freedom of religion",7,4
545327,"uspaper","freedom of assiciaton",19,5
545327,"uspractice","freedom and democratic process.",20,6
545327,"uspractice","equality for all persons.",20,7
545327,"uspractice","right to express oneself.",20,8
545327,"uspractice","right to due process",20,9
545327,"uspractice","right to defend oneself",20,10
858379,"uspaper","equality",24,1
858379,"uspaper","freedom",18,2
858379,"uspaper","sovereignty",15,3
858379,"uspaper","privacy",23,4
858379,"uspaper","efficiency",20,5
858379,"uspractice","freedom",0,6
858379,"uspractice","equality",0,7
858379,"uspractice","pursuit of happiness",0,8
858379,"uspractice","camaraderie",38,9
858379,"uspractice","diversity",62,10
806077,"uspaper","just society",25,1
806077,"uspaper","equality for all",25,2
806077,"uspaper","freedom of rights",25,3
806077,"uspaper","free speech",20,4
806077,"uspaper","right to arms",5,5
806077,"uspractice","everyone is equal",25,6
806077,"uspractice","rags to riches",25,7
806077,"uspractice","freedom of speech",20,8
806077,"uspractice","freedom of religion",25,9
806077,"uspractice","bear arms",5,10
979054,"uspaper","freedom of speech",20,1
979054,"uspaper","freedom of religion",20,2
979054,"uspaper","civil authority over military",20,3
979054,"uspaper","due process",20,4
979054,"uspaper","voting rights for citizens",20,5
979054,"uspractice","democracy- universal suffrage of citizens",21,6
979054,"uspractice","equal opportunity and prosperity",18,7
979054,"uspractice","freedom of speech",23,8
979054,"uspractice","rule of law",23,9
979054,"uspractice","supporting democracy and human rights around the world",15,10
721096,"uspaper","egalitarianism",25,1
721096,"uspaper","individuality and privacy",10,2
721096,"uspaper","self-sufficiency",17,3
721096,"uspaper","the first amendment",30,4
721096,"uspaper","fairness",18,5
721096,"uspractice","unity",40,6
721096,"uspractice","justice",10,7
721096,"uspractice","diversity",20,8
721096,"uspractice","equality",20,9
721096,"uspractice","liberty",10,10
636201,"uspaper","right to protest",15,1
636201,"uspaper","equality",36,2
636201,"uspaper","free speech",33,3
636201,"uspaper","right to bear arms",14,4
636201,"uspaper","integrity",2,5
636201,"uspractice","money",13,6
636201,"uspractice","freedom",60,7
636201,"uspractice","patriotism",7,8
636201,"uspractice","religion",2,9
636201,"uspractice","right to bear arms",18,10
547085,"uspaper","freedom",22,1
547085,"uspaper","equality",13,2
547085,"uspaper","diversity",19,3
547085,"uspaper","democracy",28,4
547085,"uspaper","justice",18,5
547085,"uspractice","democracy",28,6
547085,"uspractice","diversity",21,7
547085,"uspractice","freedom",20,8
547085,"uspractice","justice",17,9
547085,"uspractice","equality",14,10
755010,"uspaper","free speech",30,1
755010,"uspaper","free association",15,2
755010,"uspaper","right to bear arms",35,3
755010,"uspaper","checks and balanaces",10,4
755010,"uspaper","democratic republic",10,5
755010,"uspractice","jewish supremacy",40,6
755010,"uspractice","worship of black people",15,7
755010,"uspractice","feminist man hate",10,8
755010,"uspractice","degeneracy uber alles",15,9
755010,"uspractice","hatred of white people",20,10
447335,"uspaper","life",20,1
447335,"uspaper","liberty",20,2
447335,"uspaper","pursuit of happiness",20,3
447335,"uspaper","freedom",20,4
447335,"uspaper","individual responsibility",20,5
447335,"uspractice","freedom of speech",25,6
447335,"uspractice","freedom of religion",20,7
447335,"uspractice","freedom of assembly",15,8
447335,"uspractice","property rights",15,9
447335,"uspractice","inclusiveness and dignity",25,10
208917,"uspaper","liberty",30,1
208917,"uspaper","pursuit of happiness",10,2
208917,"uspaper","right to life",10,3
208917,"uspaper","rule of law",30,4
208917,"uspaper","representative government",20,5
208917,"uspractice","freedom",40,6
208917,"uspractice","equality",15,7
208917,"uspractice","democracy",15,8
208917,"uspractice","capitalism",10,9
208917,"uspractice","justice",20,10
152008,"uspaper","life",10,1
152008,"uspaper","liberty",50,2
152008,"uspaper","pursuit of happiness",10,3
152008,"uspaper","equality",10,4
152008,"uspaper","freedom",20,5
152008,"uspractice","freedom",30,6
152008,"uspractice","liberty",20,7
152008,"uspractice","pursuit of happiness",10,8
152008,"uspractice","democracy",20,9
152008,"uspractice","justice",20,10
596252,"uspaper","democracy",20,1
596252,"uspaper","justice",20,2
596252,"uspaper","freedoms and rights",20,3
596252,"uspaper","equality",20,4
596252,"uspaper","checks and balances",20,5
596252,"uspractice","democracy",20,6
596252,"uspractice","justice",20,7
596252,"uspractice","freedom",20,8
596252,"uspractice","human rights",20,9
596252,"uspractice","individualism",20,10
861488,"uspaper","independence",20,1
861488,"uspaper","equality",20,2
861488,"uspaper","structured",20,3
861488,"uspaper","justice",20,4
861488,"uspaper","welfare",20,5
861488,"uspractice","freedom",30,6
861488,"uspractice","patriot",10,7
861488,"uspractice","independence",20,8
861488,"uspractice","bravery",20,9
861488,"uspractice","working",20,10
900340,"uspaper","equality of opportunity",24,1
900340,"uspaper","rule of law",20,2
900340,"uspaper","limited government",19,3
900340,"uspaper","freedom",27,4
900340,"uspaper","privacy",10,5
900340,"uspractice","hard work",23,6
900340,"uspractice","effort",17,7
900340,"uspractice","talent",26,8
900340,"uspractice","self reliance",17,9
900340,"uspractice","independence",17,10
433325,"uspaper","freedom of speach",40,1
433325,"uspaper","freedom of the press",20,2
433325,"uspaper","freedom of religion",10,3
433325,"uspaper","right to bear arms",20,4
433325,"uspaper","justice for all",10,5
433325,"uspractice","freedom",25,6
433325,"uspractice","democracy",25,7
433325,"uspractice","private property",25,8
433325,"uspractice","right to bear arms",20,9
433325,"uspractice","due process",5,10
352542,"uspaper","freedom",25,1
352542,"uspaper","liberty",15,2
352542,"uspaper","prosperity",5,3
352542,"uspaper","democracy",35,4
352542,"uspaper","independence",20,5
352542,"uspractice","freedom",34,6
352542,"uspractice","growth",9,7
352542,"uspractice","capitalism",21,8
352542,"uspractice","industry",11,9
352542,"uspractice","diversity",25,10
834230,"uspaper","freedom",45,1
834230,"uspaper","individualism",5,2
834230,"uspaper","privacy",30,3
834230,"uspaper","hard work",10,4
834230,"uspaper","equal opportunity",10,5
834230,"uspractice","freedom",5,6
834230,"uspractice","progress",20,7
834230,"uspractice","materialism",30,8
834230,"uspractice","conflict",40,9
834230,"uspractice","work ethic",5,10
839007,"uspaper","equality",18,1
839007,"uspaper","religion",0,2
839007,"uspaper","liberty",20,3
839007,"uspaper","advocacy",37,4
839007,"uspaper","achievement",25,5
839007,"uspractice","equality",24,6
839007,"uspractice","freedom",49,7
839007,"uspractice","education",7,8
839007,"uspractice","growth",16,9
839007,"uspractice","business",4,10
773178,"uspaper","liberty",20,1
773178,"uspaper","justice",20,2
773178,"uspaper","pursuit of happiness",20,3
773178,"uspaper","freedom",20,4
773178,"uspaper","multiculture",20,5
773178,"uspractice","freedom",19,6
773178,"uspractice","opportunity",39,7
773178,"uspractice","fairness",19,8
773178,"uspractice","enjoyment",4,9
773178,"uspractice","liberty",19,10
589719,"uspaper","independence",20,1
589719,"uspaper","sovereignty",20,2
589719,"uspaper","diversity",25,3
589719,"uspaper","individualism",20,4
589719,"uspaper","american dream",15,5
589719,"uspractice","equality",20,6
589719,"uspractice","freedom",30,7
589719,"uspractice","privacy",10,8
589719,"uspractice","democracy",30,9
589719,"uspractice","materialism",10,10
357548,"uspaper","freedom",20,1
357548,"uspaper","democracy",20,2
357548,"uspaper","bravery",20,3
357548,"uspaper","independence",20,4
357548,"uspaper","justness",20,5
357548,"uspractice","power",20,6
357548,"uspractice","control",20,7
357548,"uspractice","capitalism",20,8
357548,"uspractice","freedom of expression",20,9
357548,"uspractice","right to vote",20,10
303745,"uspaper","wealth",43,1
303745,"uspaper","security",33,2
303745,"uspaper","freedom",13,3
303745,"uspaper","progress",7,4
303745,"uspaper","exploration",4,5
303745,"uspractice","gluttony",36,6
303745,"uspractice","pride",29,7
303745,"uspractice","bragging",26,8
303745,"uspractice","fun",6,9
303745,"uspractice","safety",3,10
549776,"uspaper","individual rights",22,1
549776,"uspaper","ability to participate",17,2
549776,"uspaper","free elections",30,3
549776,"uspaper","free movement",17,4
549776,"uspaper","equal rights",14,5
549776,"uspractice","freedom of speech",19,6
549776,"uspractice","democracy",11,7
549776,"uspractice","ability to vote",6,8
549776,"uspractice","freedom of religion",60,9
549776,"uspractice","individual autonomy",4,10
118762,"uspaper","values under god, based on the bible",20,1
118762,"uspaper","trust",20,2
118762,"uspaper","equal opportunity",20,3
118762,"uspaper","equal justice",20,4
118762,"uspaper","having the peoples voice",20,5
118762,"uspractice","values based on the bible",20,6
118762,"uspractice","we the people",20,7
118762,"uspractice","highest vote wins",20,8
118762,"uspractice","equal opportunity",20,9
118762,"uspractice","look towards the future",20,10
166029,"uspaper","freedom of speech",30,1
166029,"uspaper","right to guns",14,2
166029,"uspaper","freedom in general",21,3
166029,"uspaper","equality",16,4
166029,"uspaper","privacy",19,5
166029,"uspractice","democracy",15,6
166029,"uspractice","freedom",19,7
166029,"uspractice","capitalism",26,8
166029,"uspractice","money",27,9
166029,"uspractice","fairness",13,10
307476,"uspaper","money",33,1
307476,"uspaper","government",19,2
307476,"uspaper","work",24,3
307476,"uspaper","justice",6,4
307476,"uspaper","senority",18,5
307476,"uspractice","work",43,6
307476,"uspractice","family",16,7
307476,"uspractice","money",24,8
307476,"uspractice","fairness",12,9
307476,"uspractice","trust",5,10
821611,"uspaper","people over government",28,1
821611,"uspaper","liberty",26,2
821611,"uspaper","freedom of worship",26,3
821611,"uspaper","unity",5,4
821611,"uspaper","property rights",15,5
821611,"uspractice","power in government",34,6
821611,"uspractice","diversity",17,7
821611,"uspractice","aiding other countries",18,8
821611,"uspractice","socialism",23,9
821611,"uspractice","individualism",8,10
685671,"uspaper","freedom from tyranny",20,1
685671,"uspaper","independence",20,2
685671,"uspaper","law and justice",20,3
685671,"uspaper","equality",20,4
685671,"uspaper","freedom of speech",20,5
685671,"uspractice","defense",20,6
685671,"uspractice","freedom",20,7
685671,"uspractice","equality",20,8
685671,"uspractice","money",20,9
685671,"uspractice","power",20,10
551724,"uspaper","freedom of expression",21,1
551724,"uspaper","ability to chose representation",30,2
551724,"uspaper","freedom of religion",19,3
551724,"uspaper","ability to facer accusers",17,4
551724,"uspaper","freedom of ownership",13,5
551724,"uspractice","freedom of expression",28,6
551724,"uspractice","freedom of religion",23,7
551724,"uspractice","freedom of movement",29,8
551724,"uspractice","freedom of ownership",10,9
551724,"uspractice","freedom of employment",10,10
475776,"uspaper","freedom",30,1
475776,"uspaper","personal responsibility",10,2
475776,"uspaper","democracy",30,3
475776,"uspaper","equality",20,4
475776,"uspaper","economic liberty",10,5
475776,"uspractice","individualism",12,6
475776,"uspractice","capitalism",25,7
475776,"uspractice","economic growth",13,8
475776,"uspractice","military strength",25,9
475776,"uspractice","two party system",25,10
865352,"uspaper","freedom",30,1
865352,"uspaper","independence",15,2
865352,"uspaper","hard work",24,3
865352,"uspaper","progress",24,4
865352,"uspaper","equality",7,5
865352,"uspractice","individualism",10,6
865352,"uspractice","freedom of expression",25,7
865352,"uspractice","innovation",20,8
865352,"uspractice","entrepreneurship",15,9
865352,"uspractice","family",30,10
206277,"uspaper","life",25,1
206277,"uspaper","liberty",20,2
206277,"uspaper","economic freedom",21,3
206277,"uspaper","pursuit of happiness",15,4
206277,"uspaper","checks and balances",19,5
206277,"uspractice","freedom",45,6
206277,"uspractice","time",5,7
206277,"uspractice","privacy",15,8
206277,"uspractice","change",15,9
206277,"uspractice","progress",20,10
602342,"uspaper","freedom",50,1
602342,"uspaper","culture blended",14,2
602342,"uspaper","democracy",14,3
602342,"uspaper","helping others",14,4
602342,"uspaper","one nation",8,5
602342,"uspractice","freedom",43,6
602342,"uspractice","democracy",29,7
602342,"uspractice","right of speech",10,8
602342,"uspractice","women rights",13,9
602342,"uspractice","right to vote",5,10
599709,"uspaper","freedom",40,1
599709,"uspaper","liberty",14,2
599709,"uspaper","equality",17,3
599709,"uspaper","justice",6,4
599709,"uspaper","fair",23,5
599709,"uspractice","justice",9,6
599709,"uspractice","love",6,7
599709,"uspractice","hope",35,8
599709,"uspractice","freedom",15,9
599709,"uspractice","success",35,10
504887,"uspaper","liberty",20,1
504887,"uspaper","freedom",20,2
504887,"uspaper","justice",15,3
504887,"uspaper","independence",20,4
504887,"uspaper","individual rights",25,5
504887,"uspractice","freedom of speech",20,6
504887,"uspractice","innovation",40,7
504887,"uspractice","opportunity",20,8
504887,"uspractice","leadership",10,9
504887,"uspractice","integrity",10,10
422647,"uspaper","free speech",20,1
422647,"uspaper","right to vote",20,2
422647,"uspaper","fair trial",20,3
422647,"uspaper","bear arms",20,4
422647,"uspaper","freedom of religion",20,5
422647,"uspractice","democracy",20,6
422647,"uspractice","fair elections",20,7
422647,"uspractice","freedom",20,8
422647,"uspractice","peace",20,9
422647,"uspractice","healthcare",20,10
115550,"uspaper","freedom of thought",45,1
115550,"uspaper","freedom from religious persecution",30,2
115550,"uspaper","freedom to choose",15,3
115550,"uspaper","pursuit of happiness",5,4
115550,"uspaper","rights for all",5,5
115550,"uspractice","freedom",35,6
115550,"uspractice","self determination",35,7
115550,"uspractice","strength of character",10,8
115550,"uspractice","humanity",10,9
115550,"uspractice","helpfulness",10,10
705519,"uspaper","liberty is important",20,1
705519,"uspaper","accountability is necessary",20,2
705519,"uspaper","individual right should not be infringed",20,3
705519,"uspaper","no one is higher than the rule of law",20,4
705519,"uspaper","delegation of powers",20,5
705519,"uspractice","equality for all",25,6
705519,"uspractice","patriotism is another great value",15,7
705519,"uspractice","freedom of speech and association",15,8
705519,"uspractice","justice for all",25,9
705519,"uspractice","democracy is an important value",20,10
427728,"uspaper","wealth",68,1
427728,"uspaper","freedom",1,2
427728,"uspaper","appearance",13,3
427728,"uspaper","happiness",7,4
427728,"uspaper","joy",11,5
427728,"uspractice","being quick",14,6
427728,"uspractice","instant gratification",29,7
427728,"uspractice","wealth",39,8
427728,"uspractice","productiveness",10,9
427728,"uspractice","appearance",8,10
114443,"uspaper","united",23,1
114443,"uspaper","together",19,2
114443,"uspaper","helpful",19,3
114443,"uspaper","caring",19,4
114443,"uspaper","giving",20,5
114443,"uspractice","freedom",40,6
114443,"uspractice","independence",26,7
114443,"uspractice","public speech",34,8
114443,"uspractice","housing",0,9
114443,"uspractice","good schools",0,10
892429,"uspaper","freedom",46,1
892429,"uspaper","liberty",35,2
892429,"uspaper","justice",9,3
892429,"uspaper","equity",4,4
892429,"uspaper","values",6,5
892429,"uspractice","freedom",43,6
892429,"uspractice","liberty",26,7
892429,"uspractice","justice",17,8
892429,"uspractice","equity",0,9
892429,"uspractice","values",14,10
615582,"uspaper","freedom of speech",16,1
615582,"uspaper","freedom of religion",24,2
615582,"uspaper","limited government",17,3
615582,"uspaper","right bear arms",23,4
615582,"uspaper","due process",20,5
615582,"uspractice","greed",26,6
615582,"uspractice","deception",16,7
