state,county,location,FIPS,county_gini,county_density,county_medianincome
Louisiana,Tensas,"Tensas, Louisiana",22107,0.4622,2.988717991,31438
Louisiana,Terrebonne,"Terrebonne, Louisiana",22109,0.4828,35.34650913,59482
Louisiana,Union,"Union, Louisiana",22111,0.5414,9.894953492,43746
Louisiana,Vermilion,"Vermilion, Louisiana",22113,0.4446,19.70213394,52070
Louisiana,Vernon,"Vernon, Louisiana",22115,0.4482,14.83067473,51401
Louisiana,Washington,"Washington, Louisiana",22117,0.4797,26.79066518,39363
Louisiana,Webster,"Webster, Louisiana",22119,0.4743,25.79577098,41436
Louisiana,West Baton Rouge,"West Baton Rouge, Louisiana",22121,0.3824,51.89708458,67436
Louisiana,West Carroll,"West Carroll, Louisiana",22123,0.4501,12.00242233,40812
Louisiana,West Feliciana,"West Feliciana, Louisiana",22125,0.4633,14.72060896,69086
Louisiana,Winn,"Winn, Louisiana",22127,0.4984,5.890165171,44942
Maine,Androscoggin,"Androscoggin, Maine",23001,0.4321,88.65336766,61411
Maine,Aroostook,"Aroostook, Maine",23003,0.4624,3.951100932,51770
Maine,Cumberland,"Cumberland, Maine",23005,0.4568,134.4200117,80484
Maine,Franklin,"Franklin, Maine",23007,0.4606,6.829858409,52295
Maine,Hancock,"Hancock, Maine",23009,0.4465,13.26827489,57001
Maine,Kennebec,"Kennebec, Maine",23011,0.4376,54.09850381,60449
Maine,Knox,"Knox, Maine",23013,0.4475,42.11023048,68786
Maine,Lincoln,"Lincoln, Maine",23015,0.4588,28.8534917,65638
Maine,Oxford,"Oxford, Maine",23017,0.431,10.65676782,51872
Maine,Penobscot,"Penobscot, Maine",23019,0.4531,17.24666118,56261
Maine,Piscataquis,"Piscataquis, Maine",23021,0.4501,1.646063948,49999
Maine,Sagadahoc,"Sagadahoc, Maine",23023,0.4071,53.63021744,75624
Maine,Somerset,"Somerset, Maine",23025,0.4588,4.989161243,51040
Maine,Waldo,"Waldo, Maine",23027,0.4339,20.84929659,58262
Maine,Washington,"Washington, Maine",23029,0.4577,4.775067856,42755
Maine,York,"York, Maine",23031,0.4274,79.1261164,73794
Maryland,Allegany,"Allegany, Maryland",24001,0.4386,65.82512308,49236
Maryland,Anne Arundel,"Anne Arundel, Maryland",24003,0.4161,528.4397218,107281
Maryland,Baltimore,"Baltimore, Maryland",24005,0.4551,534.0413784,80159
Maryland,Calvert,"Calvert, Maryland",24009,0.3787,164.9551742,117459
Maryland,Caroline,"Caroline, Maryland",24011,0.4491,39.7352873,61945
Maryland,Carroll,"Carroll, Maryland",24013,0.4023,144.4971047,102006
Maryland,Cecil,"Cecil, Maryland",24015,0.4172,114.3069038,76727
Maryland,Charles,"Charles, Maryland",24017,0.3815,132.9772265,103918
Maryland,Dorchester,"Dorchester, Maryland",24019,0.4672,23.03451107,54731
Maryland,Frederick,"Frederick, Maryland",24021,0.3974,145.2537914,104253
Maryland,Garrett,"Garrett, Maryland",24023,0.4701,17.47424746,55107
Maryland,Harford,"Harford, Maryland",24025,0.4073,221.7271443,95951
Maryland,Howard,"Howard, Maryland",24027,0.4145,485.1603249,131412
Maryland,Kent,"Kent, Maryland",24029,0.4564,27.3066914,66183
Maryland,Montgomery,"Montgomery, Maryland",24031,0.4681,814.4747962,112352
Maryland,Prince George's,"Prince George's, Maryland",24033,0.4082,724.9258165,89689
Maryland,Queen Anne's,"Queen Anne's, Maryland",24035,0.4379,51.26963696,94583
Maryland,Somerset,"Somerset, Maryland",24039,0.4486,31.07787965,47131
Maryland,St. Mary's,"St. Mary's, Maryland",24037,0.3997,120.0551638,106539
Maryland,Talbot,"Talbot, Maryland",24041,0.4983,53.49765439,78931
Maryland,Washington,"Washington, Maryland",24043,0.4464,126.3575575,65433
Maryland,Wicomico,"Wicomico, Maryland",24045,0.4436,105.3600627,61848
Maryland,Worcester,"Worcester, Maryland",24047,0.4798,42.51432218,70952
Massachusetts,Barnstable,"Barnstable, Massachusetts",25001,0.4608,209.2848818,82980
Massachusetts,Berkshire,"Berkshire, Massachusetts",25003,0.4799,53.04016386,60945
Massachusetts,Bristol,"Bristol, Massachusetts",25005,0.4579,390.1505028,72857
Massachusetts,Dukes,"Dukes, Massachusetts",25007,0.5259,64.7697872,79338
Massachusetts,Essex,"Essex, Massachusetts",25009,0.4815,612.3264362,87145
Massachusetts,Franklin,"Franklin, Massachusetts",25011,0.4372,39.1694219,68948
Massachusetts,Hampden,"Hampden, Massachusetts",25013,0.4748,293.5650603,61818
Massachusetts,Hampshire,"Hampshire, Massachusetts",25015,0.4607,118.019676,77117
Massachusetts,Middlesex,"Middlesex, Massachusetts",25017,0.4697,753.0895333,112345
Massachusetts,Nantucket,"Nantucket, Massachusetts",25019,0.4803,92.90351158,110966
Massachusetts,Norfolk,"Norfolk, Massachusetts",25021,0.4807,680.6297135,114658
Massachusetts,Plymouth,"Plymouth, Massachusetts",25023,0.4599,300.0827076,99445
Massachusetts,Suffolk,"Suffolk, Massachusetts",25025,0.5281,5248.519833,77163
Massachusetts,Worcester,"Worcester, Massachusetts",25027,0.4541,210.1639701,84583
Michigan,Alcona,"Alcona, Michigan",26001,0.4285,5.931269853,46749
Michigan,Alger,"Alger, Michigan",26003,0.3923,3.879446925,54516
Michigan,Allegan,"Allegan, Michigan",26005,0.4092,53.92102964,73873
Michigan,Alpena,"Alpena, Michigan",26007,0.4493,19.31776341,50848
Michigan,Antrim,"Antrim, Michigan",26009,0.4289,18.81251469,59430
Michigan,Arenac,"Arenac, Michigan",26011,0.4115,16.12227532,50452
Michigan,Baraga,"Baraga, Michigan",26013,0.4503,3.655915256,46656
Michigan,Barry,"Barry, Michigan",26015,0.4411,41.92435909,68380
Michigan,Bay,"Bay, Michigan",26017,0.4419,91.48441331,56681
Michigan,Benzie,"Benzie, Michigan",26019,0.4277,21.197698,67924
Michigan,Berrien,"Berrien, Michigan",26021,0.4824,105.2725308,57554
Michigan,Branch,"Branch, Michigan",26023,0.4162,33.22953627,60481
Michigan,Calhoun,"Calhoun, Michigan",26025,0.4458,73.51472524,55639
Michigan,Cass,"Cass, Michigan",26027,0.4674,40.53988578,62065
Michigan,Charlevoix,"Charlevoix, Michigan",26029,0.4574,24.31537847,64604
Michigan,Cheboygan,"Cheboygan, Michigan",26031,0.4204,13.74212731,53747
Michigan,Chippewa,"Chippewa, Michigan",26033,0.487,9.372935438,48972
Michigan,Clare,"Clare, Michigan",26035,0.4505,20.94547115,46085
Michigan,Clinton,"Clinton, Michigan",26037,0.4246,53.09820863,77617
Michigan,Crawford,"Crawford, Michigan",26039,0.4114,9.601162039,50367
Michigan,Delta,"Delta, Michigan",26041,0.4379,11.93153821,53234
Michigan,Dickinson,"Dickinson, Michigan",26043,0.424,12.97412949,56033
Michigan,Eaton,"Eaton, Michigan",26045,0.4028,73.26986942,70638
Michigan,Emmet,"Emmet, Michigan",26047,0.4689,27.28536454,71401
Michigan,Genesee,"Genesee, Michigan",26049,0.4656,248.1385245,52157
Michigan,Gladwin,"Gladwin, Michigan",26051,0.4513,19.45875815,49146
Michigan,Gogebic,"Gogebic, Michigan",26053,0.4878,5.399860881,44675
Michigan,Grand Traverse,"Grand Traverse, Michigan",26055,0.4317,76.28762679,66271
Michigan,Gratiot,"Gratiot, Michigan",26057,0.4435,27.89690217,55249
Michigan,Hillsdale,"Hillsdale, Michigan",26059,0.4185,29.58287449,54863
Michigan,Houghton,"Houghton, Michigan",26061,0.4844,13.91206727,52585
Michigan,Huron,"Huron, Michigan",26063,0.4337,14.56719108,51767
Michigan,Ingham,"Ingham, Michigan",26065,0.4781,201.0352465,57733
Michigan,Ionia,"Ionia, Michigan",26067,0.3777,43.37072155,64641
Michigan,Iosco,"Iosco, Michigan",26069,0.4179,17.75237723,47401
Michigan,Iron,"Iron, Michigan",26071,0.442,3.712682017,48920
Michigan,Isabella,"Isabella, Michigan",26073,0.4802,47.7151145,47999
Michigan,Jackson,"Jackson, Michigan",26075,0.4517,87.41753194,58637
Michigan,Kalamazoo,"Kalamazoo, Michigan",26077,0.4642,179.6764763,62476
Michigan,Kalkaska,"Kalkaska, Michigan",26079,0.4304,12.04569854,57920
Michigan,Kent,"Kent, Michigan",26081,0.4492,292.8105753,71933
Michigan,Keweenaw,"Keweenaw, Michigan",26083,0.4425,1.522643144,50729
Michigan,Lake,"Lake, Michigan",26085,0.4472,8.001922192,40382
Michigan,Lapeer,"Lapeer, Michigan",26087,0.4187,52.83187468,71306
Michigan,Leelanau,"Leelanau, Michigan",26089,0.4533,24.06356429,86406
Michigan,Lenawee,"Lenawee, Michigan",26091,0.4103,50.7194931,62050
Michigan,Livingston,"Livingston, Michigan",26093,0.4062,128.7462614,92357
Michigan,Luce,"Luce, Michigan",26095,0.4058,2.732980156,47959
Michigan,Mackinac,"Mackinac, Michigan",26097,0.4499,4.087103862,53028
Michigan,Macomb,"Macomb, Michigan",26099,0.4262,699.8635883,67646
Michigan,Manistee,"Manistee, Michigan",26101,0.4435,17.40261535,54422
Michigan,Marquette,"Marquette, Michigan",26103,0.4217,14.28674789,56179
Michigan,Mason,"Mason, Michigan",26105,0.452,22.53091769,55536
Michigan,Mecosta,"Mecosta, Michigan",26107,0.4302,30.0915382,52481
Michigan,Menominee,"Menominee, Michigan",26109,0.4199,8.592286346,57421
Michigan,Midland,"Midland, Michigan",26111,0.4666,62.36493775,68054
Michigan,Missaukee,"Missaukee, Michigan",26113,0.4013,10.25845311,51151
Michigan,Monroe,"Monroe, Michigan",26115,0.4193,105.2143241,66179
Michigan,Montcalm,"Montcalm, Michigan",26117,0.404,34.60108249,55735
Michigan,Montmorency,"Montmorency, Michigan",26119,0.4074,6.540803771,44500
Michigan,Muskegon,"Muskegon, Michigan",26121,0.4344,132.5934611,55410
Michigan,Newaygo,"Newaygo, Michigan",26123,0.4286,22.15734823,57840
Michigan,Oakland,"Oakland, Michigan",26125,0.4668,556.7798567,86597
Michigan,Oceana,"Oceana, Michigan",26127,0.4013,18.95519222,56533
Michigan,Ogemaw,"Ogemaw, Michigan",26129,0.4291,14.33948507,45186
Michigan,Ontonagon,"Ontonagon, Michigan",26131,0.4017,1.757663769,46824
Michigan,Osceola,"Osceola, Michigan",26133,0.3997,15.83991701,52272
Michigan,Oscoda,"Oscoda, Michigan",26135,0.4352,5.649489754,42620
Michigan,Otsego,"Otsego, Michigan",26137,0.4245,18.2897872,59538
Michigan,Ottawa,"Ottawa, Michigan",26139,0.4164,194.610162,79402
Michigan,Presque Isle,"Presque Isle, Michigan",26141,0.4411,7.500864573,56119
Michigan,Roscommon,"Roscommon, Michigan",26143,0.4583,17.73229412,50822
Michigan,Saginaw,"Saginaw, Michigan",26145,0.4705,92.98590075,50992
Michigan,Sanilac,"Sanilac, Michigan",26151,0.4289,16.59656849,49541
Michigan,Schoolcraft,"Schoolcraft, Michigan",26153,0.4335,2.658521495,49735
Michigan,Shiawassee,"Shiawassee, Michigan",26155,0.4144,49.80663028,53197
Michigan,St. Clair,"St. Clair, Michigan",26147,0.4288,85.4121096,61466
Michigan,St. Joseph,"St. Joseph, Michigan",26149,0.407,46.96898707,58400
Michigan,Tuscola,"Tuscola, Michigan",26157,0.4108,25.55592587,52365
Michigan,Van Buren,"Van Buren, Michigan",26159,0.4185,47.81657698,59240
Michigan,Washtenaw,"Washtenaw, Michigan",26161,0.4842,200.1470343,77359
Michigan,Wayne,"Wayne, Michigan",26163,0.4906,1111.243974,52644
Michigan,Wexford,"Wexford, Michigan",26165,0.4378,22.629962,53711
Minnesota,Aitkin,"Aitkin, Minnesota",27001,0.4309,3.355774681,56471
Minnesota,Anoka,"Anoka, Minnesota",27003,0.3894,317.8925949,88416
Minnesota,Becker,"Becker, Minnesota",27005,0.4741,9.915577814,67261
Minnesota,Beltrami,"Beltrami, Minnesota",27007,0.4425,7.108971232,60386
Minnesota,Benton,"Benton, Minnesota",27009,0.3952,37.61666773,67048
Minnesota,Big Stone,"Big Stone, Minnesota",27011,0.4501,3.87977138,55635
Minnesota,Blue Earth,"Blue Earth, Minnesota",27013,0.4257,34.24424159,68620
Minnesota,Brown,"Brown, Minnesota",27015,0.3959,15.92903909,63708
Minnesota,Carlton,"Carlton, Minnesota",27017,0.4019,15.93174014,68442
Minnesota,Carver,"Carver, Minnesota",27019,0.4134,109.4606279,106582
Minnesota,Cass,"Cass, Minnesota",27021,0.4273,5.543212648,57928
Minnesota,Chippewa,"Chippewa, Minnesota",27023,0.4135,7.979724605,58611
Minnesota,Chisago,"Chisago, Minnesota",27025,0.3729,50.92789964,85080
Minnesota,Clay,"Clay, Minnesota",27027,0.4257,23.19904548,67970
Minnesota,Clearwater,"Clearwater, Minnesota",27029,0.4501,3.4066548,60235
Minnesota,Cook,"Cook, Minnesota",27031,0.4177,1.411880747,62528
Minnesota,Cottonwood,"Cottonwood, Minnesota",27033,0.4128,6.860833752,58801
Minnesota,Crow Wing,"Crow Wing, Minnesota",27035,0.4323,24.69495301,64008
Minnesota,Dakota,"Dakota, Minnesota",27037,0.4114,287.0862611,93850
Minnesota,Dodge,"Dodge, Minnesota",27039,0.377,18.09049033,84385
Minnesota,Douglas,"Douglas, Minnesota",27041,0.4344,22.55843074,67370
Minnesota,Faribault,"Faribault, Minnesota",27043,0.4303,7.530445672,55696
Minnesota,Fillmore,"Fillmore, Minnesota",27045,0.3977,9.363680281,67804
Minnesota,Freeborn,"Freeborn, Minnesota",27047,0.43,16.66426612,62770
Minnesota,Goodhue,"Goodhue, Minnesota",27049,0.4104,23.57660276,74974
Minnesota,Grant,"Grant, Minnesota",27051,0.4553,4.185268289,61901
Minnesota,Hennepin,"Hennepin, Minnesota",27053,0.4788,861.2850078,84220
Minnesota,Houston,"Houston, Minnesota",27055,0.4083,13.05300211,70325
Minnesota,Hubbard,"Hubbard, Minnesota",27057,0.4209,8.698506431,65557
Minnesota,Isanti,"Isanti, Minnesota",27059,0.3982,34.53384188,74481
Minnesota,Itasca,"Itasca, Minnesota",27061,0.4341,6.543269942,59138
Minnesota,Jackson,"Jackson, Minnesota",27063,0.4293,5.518239361,64052
Minnesota,Kanabec,"Kanabec, Minnesota",27065,0.3979,11.84603911,57937
Minnesota,Kandiyohi,"Kandiyohi, Minnesota",27067,0.4184,20.65528477,66030
Minnesota,Kittson,"Kittson, Minnesota",27069,0.3919,1.523938398,60785
Minnesota,Koochiching,"Koochiching, Minnesota",27071,0.4116,1.572662334,59299
Minnesota,Lac qui Parle,"Lac qui Parle, Minnesota",27073,0.4468,3.418299557,62182
Minnesota,Lake of the Woods,"Lake of the Woods, Minnesota",27077,0.3995,1.133137767,62357
Minnesota,Lake,"Lake, Minnesota",27075,0.3945,1.934660717,68725
Minnesota,Le Sueur,"Le Sueur, Minnesota",27079,0.3946,24.08072321,82936
Minnesota,Lincoln,"Lincoln, Minnesota",27081,0.4408,4.104994209,60199
Minnesota,Lyon,"Lyon, Minnesota",27083,0.4566,13.96464829,66692
Minnesota,Mahnomen,"Mahnomen, Minnesota",27087,0.4392,3.810728538,52486
Minnesota,Marshall,"Marshall, Minnesota",27089,0.3927,2.042900712,66165
Minnesota,Martin,"Martin, Minnesota",27091,0.4302,10.82101817,57521
Minnesota,McLeod,"McLeod, Minnesota",27085,0.4308,28.14346915,67835
Minnesota,Meeker,"Meeker, Minnesota",27093,0.4203,14.65436517,66785
Minnesota,Mille Lacs,"Mille Lacs, Minnesota",27095,0.4209,17.35546372,66546
Minnesota,Morrison,"Morrison, Minnesota",27097,0.4291,11.30721277,63671
Minnesota,Mower,"Mower, Minnesota",27099,0.4366,21.49557969,60831
Minnesota,Murray,"Murray, Minnesota",27101,0.4049,4.576826326,72302
Minnesota,Nicollet,"Nicollet, Minnesota",27103,0.4676,29.07368911,73386
Minnesota,Nobles,"Nobles, Minnesota",27105,0.425,11.79157554,58596
Minnesota,Norman,"Norman, Minnesota",27107,0.44,2.901554031,60560
Minnesota,Olmsted,"Olmsted, Minnesota",27109,0.4522,90.43287249,83656
Minnesota,Otter Tail,"Otter Tail, Minnesota",27111,0.4321,11.35525316,63741
Minnesota,Pennington,"Pennington, Minnesota",27113,0.3961,8.882049316,64778
Minnesota,Pine,"Pine, Minnesota",27115,0.4133,7.969148816,62206
Minnesota,Pipestone,"Pipestone, Minnesota",27117,0.4366,7.625646039,58379
Minnesota,Polk,"Polk, Minnesota",27119,0.432,6.188180671,61629
Minnesota,Pope,"Pope, Minnesota",27121,0.4108,6.331688418,70662
Minnesota,Ramsey,"Ramsey, Minnesota",27123,0.4637,1373.486689,70485
Minnesota,Red Lake,"Red Lake, Minnesota",27125,0.4078,3.578797267,57208
Minnesota,Redwood,"Redwood, Minnesota",27127,0.4063,6.737440087,61480
Minnesota,Renville,"Renville, Minnesota",27129,0.4235,5.782590878,63768
Minnesota,Rice,"Rice, Minnesota",27131,0.4291,51.21026588,71490
Minnesota,Rock,"Rock, Minnesota",27133,0.4397,7.533047083,67389
Minnesota,Roseau,"Roseau, Minnesota",27135,0.406,3.571336243,69341
Minnesota,Scott,"Scott, Minnesota",27139,0.4051,155.3858522,108730
Minnesota,Sherburne,"Sherburne, Minnesota",27141,0.3763,83.15061917,92205
Minnesota,Sibley,"Sibley, Minnesota",27143,0.4152,9.777886502,73913
Minnesota,St. Louis,"St. Louis, Minnesota",27137,0.451,12.36461145,64321
Minnesota,Stearns,"Stearns, Minnesota",27145,0.4286,45.09063611,67213
Minnesota,Steele,"Steele, Minnesota",27147,0.4266,32.95902354,70093
Minnesota,Stevens,"Stevens, Minnesota",27149,0.5123,6.702543102,64585
Minnesota,Swift,"Swift, Minnesota",27151,0.4519,4.896789923,59516
Minnesota,Todd,"Todd, Minnesota",27153,0.4029,9.985919718,58012
Minnesota,Traverse,"Traverse, Minnesota",27155,0.4301,2.245140892,60270
Minnesota,Wabasha,"Wabasha, Minnesota",27157,0.4121,15.87359205,68843
Minnesota,Wadena,"Wadena, Minnesota",27159,0.4206,9.824684807,55215
Minnesota,Waseca,"Waseca, Minnesota",27161,0.423,17.15359088,69110
Minnesota,Washington,"Washington, Minnesota",27163,0.4264,254.4333331,105251
Minnesota,Watonwan,"Watonwan, Minnesota",27165,0.4426,9.740561887,65099
Minnesota,Wilkin,"Wilkin, Minnesota",27167,0.4642,3.261048572,65514
Minnesota,Winona,"Winona, Minnesota",27169,0.4364,31.35532941,63878
Minnesota,Wright,"Wright, Minnesota",27171,0.3802,77.52473687,99744
Minnesota,Yellow Medicine,"Yellow Medicine, Minnesota",27173,0.4024,5.019167855,64247
Mississippi,Adams,"Adams, Mississippi",28001,0.5103,26.34483607,40007
Mississippi,Alcorn,"Alcorn, Mississippi",28003,0.4869,35.88420614,46712
Mississippi,Amite,"Amite, Mississippi",28005,0.5182,6.593508175,41927
Mississippi,Attala,"Attala, Mississippi",28007,0.5336,9.761341766,40592
Mississippi,Benton,"Benton, Mississippi",28009,0.4292,7.836628889,41019
Mississippi,Bolivar,"Bolivar, Mississippi",28011,0.5643,14.35428471,35599
Mississippi,Calhoun,"Calhoun, Mississippi",28013,0.4121,9.591117351,38073
Mississippi,Carroll,"Carroll, Mississippi",28015,0.4376,6.224560229,46012
Mississippi,Chickasaw,"Chickasaw, Mississippi",28017,0.4643,13.29553467,40762
Mississippi,Choctaw,"Choctaw, Mississippi",28019,0.504,7.682417421,43567
Mississippi,Claiborne,"Claiborne, Mississippi",28021,0.5669,7.224334492,33163
Mississippi,Clarke,"Clarke, Mississippi",28023,0.4991,8.892475729,43774
Mississippi,Clay,"Clay, Mississippi",28025,0.5094,18.65044155,40257
Mississippi,Coahoma,"Coahoma, Mississippi",28027,0.5284,16.6338302,31234
Mississippi,Copiah,"Copiah, Mississippi",28029,0.5133,14.26663426,43471
Mississippi,Covington,"Covington, Mississippi",28031,0.4864,17.81234204,43796
Mississippi,DeSoto,"DeSoto, Mississippi",28033,0.3988,142.7718716,72890
Mississippi,Forrest,"Forrest, Mississippi",28035,0.4933,62.56364293,45326
Mississippi,Franklin,"Franklin, Mississippi",28037,0.5073,5.310617435,43579
Mississippi,George,"George, Mississippi",28039,0.4843,19.12378631,54560
Mississippi,Greene,"Greene, Mississippi",28041,0.456,7.42912219,45013
Mississippi,Grenada,"Grenada, Mississippi",28043,0.4947,19.46233744,39562
Mississippi,Hancock,"Hancock, Mississippi",28045,0.475,38.0046386,54207
Mississippi,Harrison,"Harrison, Mississippi",28047,0.4556,136.3818479,54090
Mississippi,Hinds,"Hinds, Mississippi",28049,0.4721,107.3264588,42092
Mississippi,Holmes,"Holmes, Mississippi",28051,0.5575,9.222988945,28236
Mississippi,Humphreys,"Humphreys, Mississippi",28053,0.5727,7.877689387,30555
Mississippi,Issaquena,"Issaquena, Mississippi",28055,0.4847,1.241373363,29050
Mississippi,Itawamba,"Itawamba, Mississippi",28057,0.5105,17.01531858,51454
Mississippi,Jackson,"Jackson, Mississippi",28059,0.4689,75.86074194,57664
Mississippi,Jasper,"Jasper, Mississippi",28061,0.455,9.437315628,43527
Mississippi,Jefferson Davis,"Jefferson Davis, Mississippi",28065,0.4585,10.86616101,34876
Mississippi,Jefferson,"Jefferson, Mississippi",28063,0.4714,5.45513727,32234
Mississippi,Jones,"Jones, Mississippi",28067,0.464,38.03942488,44670
Mississippi,Kemper,"Kemper, Mississippi",28069,0.4914,5.093219192,37262
Mississippi,Lafayette,"Lafayette, Mississippi",28071,0.5166,32.67504104,52428
Mississippi,Lamar,"Lamar, Mississippi",28073,0.4796,47.59319855,65261
Mississippi,Lauderdale,"Lauderdale, Mississippi",28075,0.5089,42.42785064,44492
Mississippi,Lawrence,"Lawrence, Mississippi",28077,0.4842,11.32278836,45844
Mississippi,Leake,"Leake, Mississippi",28079,0.4764,15.14873331,42938
Mississippi,Lee,"Lee, Mississippi",28081,0.463,72.86541382,57597
Mississippi,Leflore,"Leflore, Mississippi",28083,0.5679,19.37028134,31091
Mississippi,Lincoln,"Lincoln, Mississippi",28085,0.4631,22.6813684,45609
Mississippi,Lowndes,"Lowndes, Mississippi",28087,0.4795,45.4032083,49086
Mississippi,Madison,"Madison, Mississippi",28089,0.4912,55.92727918,77665
Mississippi,Marion,"Marion, Mississippi",28091,0.5139,17.94030858,40017
Mississippi,Marshall,"Marshall, Mississippi",28093,0.4689,19.56630999,40650
Mississippi,Monroe,"Monroe, Mississippi",28095,0.4537,18.08666701,47768
Mississippi,Montgomery,"Montgomery, Mississippi",28097,0.507,9.67483601,40442
Mississippi,Neshoba,"Neshoba, Mississippi",28099,0.4651,19.89379786,44008
Mississippi,Newton,"Newton, Mississippi",28101,0.4843,14.38157924,45278
Mississippi,Noxubee,"Noxubee, Mississippi",28103,0.4279,6.014045636,34467
Mississippi,Oktibbeha,"Oktibbeha, Mississippi",28105,0.5401,41.69167639,43226
Mississippi,Panola,"Panola, Mississippi",28107,0.4789,19.2962311,42287
Mississippi,Pearl River,"Pearl River, Mississippi",28109,0.4325,26.24515785,51023
Mississippi,Perry,"Perry, Mississippi",28111,0.4495,7.175499358,45758
Mississippi,Pike,"Pike, Mississippi",28113,0.5235,37.51072001,39063
Mississippi,Pontotoc,"Pontotoc, Mississippi",28115,0.4139,24.29022523,50133
Mississippi,Prentiss,"Prentiss, Mississippi",28117,0.4487,23.5949236,49750
Mississippi,Quitman,"Quitman, Mississippi",28119,0.4822,7.02780924,31877
Mississippi,Rankin,"Rankin, Mississippi",28121,0.4121,75.29564324,71478
Mississippi,Scott,"Scott, Mississippi",28123,0.4847,18.00808841,41496
Mississippi,Sharkey,"Sharkey, Mississippi",28125,0.4889,4.03434357,32650
Mississippi,Simpson,"Simpson, Mississippi",28127,0.4893,17.7419576,43757
Mississippi,Smith,"Smith, Mississippi",28129,0.4388,9.747403215,48335
